YEAR, Country, I10GDP, I05HICP_T, I05HICP_R, I15HPI, UNEMPLOYMENT, I10LABOUR, KEY1
2010-Q3,DE,100.64700,108.59999,105.69999,84.30000,6.30000,100.61100,DE2010-Q3
2010-Q4,DE,101.37599,109.09999,105.97000,83.80000,6.30000,101.15599,DE2010-Q4
2011-Q1,DE,103.58499,110.09999,106.40000,86.00000,5.90000,102.81800,DE2011-Q1
2011-Q2,DE,103.50900,110.97000,106.80000,87.09999,5.50000,102.54299,DE2011-Q2
2011-Q3,DE,104.54299,111.47000,107.06999,86.69999,5.40000,103.13300,DE2011-Q3
2011-Q4,DE,104.18399,111.97000,107.37000,87.30000,5.19999,102.51699,DE2011-Q4
2012-Q1,DE,104.53199,112.73000,107.69999,87.90000,5.19999,102.42299,DE2012-Q1
2012-Q2,DE,104.83699,113.30000,107.97000,89.09999,5.09999,102.37599,DE2012-Q2
2012-Q3,DE,105.06500,113.76999,108.30000,90.40000,5.09999,102.41799,DE2012-Q3
2012-Q4,DE,104.42299,114.19999,108.59999,91.59999,5.00000,101.65000,DE2012-Q4
2013-Q1,DE,104.27100,114.76999,109.00000,91.30000,5.09999,101.05000,DE2013-Q1
2013-Q2,DE,105.11900,115.02999,109.40000,93.09999,5.00000,102.05400,DE2013-Q2
2013-Q3,DE,105.69599,115.69999,109.69999,92.90000,4.80000,102.36299,DE2013-Q3
2013-Q4,DE,106.26200,115.73000,110.09999,93.00000,4.90000,102.42600,DE2013-Q4
2014-Q1,DE,107.45099,115.93000,110.66999,93.80000,4.90000,103.11299,DE2014-Q1
2014-Q2,DE,107.10199,116.06999,111.09999,95.69999,4.69999,102.91899,DE2014-Q2
2014-Q3,DE,107.74400,116.59999,111.40000,96.19999,4.59999,103.26100,DE2014-Q3
2014-Q4,DE,108.50599,116.23000,111.76999,96.19999,4.69999,103.98600,DE2014-Q4
2015-Q1,DE,107.92900,115.76999,112.09999,97.80000,4.50000,103.24400,DE2015-Q1
2015-Q2,DE,108.62599,117.52999,112.50000,99.90000,4.40000,103.66100,DE2015-Q2
2015-Q3,DE,109.01699,117.87000,112.76999,100.40000,4.19999,103.73100,DE2015-Q3
2015-Q4,DE,109.24600,116.90000,113.00000,101.80000,4.40000,103.88200,DE2015-Q4
2016-Q1,DE,110.37799,115.93000,113.40000,103.90000,4.09999,104.49600,DE2016-Q1
2016-Q2,DE,110.96499,117.40000,113.69999,106.90000,4.00000,104.63500,DE2016-Q2
2016-Q3,DE,111.23699,118.30000,114.09999,108.80000,3.90000,104.51599,DE2016-Q3
2016-Q4,DE,111.61799,118.02999,114.66999,110.40000,3.70000,104.51799,DE2016-Q4
2017-Q1,DE,112.90699,118.00000,115.19999,110.90000,3.70000,105.47799,DE2017-Q1
2017-Q2,DE,114.01699,119.37000,115.66999,113.09999,3.59999,106.06400,DE2017-Q2
2017-Q3,DE,115.07299,120.47000,116.09999,115.00000,3.50000,106.34400,DE2017-Q3
2017-Q4,DE,116.10600,119.93000,116.52999,117.30000,3.40000,107.01300,DE2017-Q4
2018-Q1,DE,115.30100,119.69999,117.06999,118.30000,3.29999,105.91699,DE2018-Q1
2018-Q2,DE,116.00800,121.62999,117.52999,120.59999,3.29999,106.41999,DE2018-Q2
2018-Q3,DE,115.10500,123.09999,117.97000,123.09999,3.20000,105.15299,DE2018-Q3
2018-Q4,DE,116.10600,122.43000,118.37000,124.59999,3.09999,105.80200,DE2018-Q4
2019-Q1,DE,116.72899,121.59999,118.87000,124.59999,3.00000,106.22100,DE2019-Q1
2019-Q2,DE,116.53299,123.62999,119.30000,127.80000,2.90000,105.94200,DE2019-Q2
2019-Q3,DE,116.50099,124.37000,119.69999,129.60000,3.00000,105.87100,DE2019-Q3
2019-Q4,DE,116.87100,123.93000,120.12999,132.69999,3.00000,106.05500,DE2019-Q4
2020-Q1,DE,115.09700,123.50000,120.62999,133.80000,3.29999,104.12400,DE2020-Q1
2020-Q2,DE,103.73799,124.52999,121.00000,136.19999,3.70000,95.81900,DE2020-Q2
2020-Q3,DE,113.31300,124.19999,121.30000,140.30000,4.00000,104.44999,DE2020-Q3
2020-Q4,DE,113.70400,123.19999,121.69999,144.30000,3.70000,105.13300,DE2020-Q4
2021-Q1,DE,113.05200,125.62999,122.12999,146.30000,4.00000,103.87899,DE2021-Q1
2021-Q2,DE,115.05400,127.19999,122.56999,151.80000,3.79999,105.93499,DE2021-Q2
2021-Q3,DE,116.20700,128.57000,122.93000,158.19999,3.40000,106.11499,DE2021-Q3
2021-Q4,DE,116.01100,129.86999,123.30000,162.50000,3.40000,105.77500,DE2021-Q4
2022-Q1,DE,116.66699,133.22999,123.90000,163.30000,3.09999,106.37000,DE2022-Q1
2022-Q2,DE,117.00399,137.77000,124.50000,166.39999,3.20000,105.91999,DE2022-Q2
2022-Q3,DE,117.80899,140.63000,125.09999,165.19999,3.20000,106.14700,DE2022-Q3
2022-Q4,DE,117.08000,143.92999,125.66999,156.69999,3.09999,105.44499,DE2022-Q4
2023-Q1,DE,117.45800,144.89999,126.40000,152.19999,3.00000,105.44999,DE2023-Q1
2023-Q2,DE,117.43599,147.22999,127.06999,150.39999,3.09999,105.19100,DE2023-Q2
2023-Q3,DE,117.42600,148.69999,127.69999,148.50000,3.09999,105.36000,DE2023-Q3
2023-Q4,DE,116.97899,148.22999,128.22999,145.50000,3.09999,104.78600,DE2023-Q4
2010-Q1,DK,98.52300,109.83000,111.87000,89.12000,7.80000,98.87799,DK2010-Q1
2010-Q2,DK,99.50599,110.83000,113.50000,91.00000,7.69999,99.41799,DK2010-Q2
2010-Q3,DK,101.08200,111.09999,115.02999,91.73000,7.59999,100.96099,DK2010-Q3
2010-Q4,DK,100.88899,111.52999,113.02999,90.77999,7.80000,100.74299,DK2010-Q4
2011-Q1,DK,101.26699,112.66999,115.16999,89.91000,8.00000,101.21800,DK2011-Q1
2011-Q2,DK,102.29599,114.09999,116.69999,91.94000,7.40000,101.96600,DK2011-Q2
2011-Q3,DK,100.90299,113.97000,118.69999,88.90000,7.59999,100.73000,DK2011-Q3
2011-Q4,DK,101.71900,114.33000,116.47000,85.73999,8.00000,101.61000,DK2011-Q4
2012-Q1,DK,101.70400,115.76999,118.37000,85.75000,7.90000,102.02400,DK2012-Q1
2012-Q2,DK,101.85399,116.52999,119.76999,86.98999,8.19999,102.33000,DK2012-Q2
2012-Q3,DK,101.93499,116.76999,121.37000,87.26000,7.80000,102.58899,DK2012-Q3
2012-Q4,DK,101.58100,116.76999,119.50000,86.84999,7.40000,102.41500,DK2012-Q4
2013-Q1,DK,102.23000,116.80000,121.06999,88.02999,7.59999,103.09300,DK2013-Q1
2013-Q2,DK,102.36900,117.19999,122.26999,91.16999,7.50000,103.12100,DK2013-Q2
2013-Q3,DK,103.00199,117.00000,123.59999,91.20999,7.40000,103.49700,DK2013-Q3
2013-Q4,DK,103.21399,117.23000,122.09999,89.94999,7.00000,103.52600,DK2013-Q4
2014-Q1,DK,103.48999,117.26999,123.50000,91.22000,7.09999,103.55599,DK2014-Q1
2014-Q2,DK,103.22599,117.66999,124.50000,94.69000,6.80000,103.20400,DK2014-Q2
2014-Q3,DK,105.03600,117.40000,125.40000,94.20999,7.00000,104.74400,DK2014-Q3
2014-Q4,DK,105.41600,117.40000,124.30000,93.83000,6.80000,104.79199,DK2014-Q4
2015-Q1,DK,106.10600,117.26999,125.73000,97.33999,6.40000,105.02600,DK2015-Q1
2015-Q2,DK,106.56300,118.16999,126.93000,100.58999,6.40000,105.15499,DK2015-Q2
2015-Q3,DK,106.65499,117.83000,127.83000,101.02999,6.19999,105.12400,DK2015-Q3
2015-Q4,DK,106.91100,117.62999,126.56999,101.04000,6.09999,104.95400,DK2015-Q4
2016-Q1,DK,108.03800,117.33000,127.97000,102.98999,6.09999,105.68000,DK2016-Q1
2016-Q2,DK,109.54199,118.02999,128.69999,105.58000,6.00000,106.62000,DK2016-Q2
2016-Q3,DK,110.69100,117.76999,128.69999,107.00000,6.00000,107.05500,DK2016-Q3
2016-Q4,DK,111.50000,117.83000,128.69999,105.29000,5.90000,107.37500,DK2016-Q4
2017-Q1,DK,112.36599,118.37000,130.10000,107.59999,6.19999,107.69799,DK2017-Q1
2017-Q2,DK,113.53800,118.87000,130.80000,110.51999,5.90000,108.51899,DK2017-Q2
2017-Q3,DK,113.10600,119.56999,130.80000,111.98000,5.90000,107.86100,DK2017-Q3
2017-Q4,DK,113.82499,119.23000,130.80000,109.88999,5.40000,108.22399,DK2017-Q4
2018-Q1,DK,114.24700,118.90000,131.72999,114.00000,5.19999,108.43800,DK2018-Q1
2018-Q2,DK,114.78299,119.97000,132.19999,115.62000,5.19999,108.46099,DK2018-Q2
2018-Q3,DK,115.48699,120.43000,132.19999,116.06999,4.80000,108.63500,DK2018-Q3
2018-Q4,DK,116.22200,120.06999,132.19999,113.54000,5.19999,108.93499,DK2018-Q4
2019-Q1,DK,115.62899,120.30000,133.00000,116.02999,5.19999,108.19200,DK2019-Q1
2019-Q2,DK,117.12400,120.76999,133.39999,118.69000,5.00000,108.86799,DK2019-Q2
2019-Q3,DK,117.66999,120.93000,133.39999,118.88999,4.90000,109.00800,DK2019-Q3
2019-Q4,DK,117.13099,120.83000,133.39999,116.41000,5.09999,108.62500,DK2019-Q4
2020-Q1,DK,115.78800,120.97000,134.27000,118.36000,4.90000,107.38099,DK2020-Q1
2020-Q2,DK,108.43199,120.69999,134.69999,120.34999,5.50000,103.73799,DK2020-Q2
2020-Q3,DK,114.75800,121.50000,134.69999,126.23999,6.30000,108.23100,DK2020-Q3
2020-Q4,DK,115.30200,121.26999,134.69999,128.97999,5.80000,108.16000,DK2020-Q4
2021-Q1,DK,117.06300,121.73000,135.83000,135.02000,6.09999,110.68900,DK2021-Q1
2021-Q2,DK,120.74500,122.76999,136.39999,138.86999,5.09999,112.10700,DK2021-Q2
2021-Q3,DK,122.63400,123.83000,136.39999,140.44000,4.80000,111.23200,DK2021-Q3
2021-Q4,DK,125.24700,125.43000,136.39999,137.57000,4.40000,112.23600,DK2021-Q4
2022-Q1,DK,124.05599,128.22999,137.92999,140.63999,4.30000,109.95300,DK2022-Q1
2022-Q2,DK,125.92900,132.97000,139.02999,142.50999,4.30000,110.81800,DK2022-Q2
2022-Q3,DK,126.51000,136.57000,139.47000,137.47999,4.59999,110.85099,DK2022-Q3
2022-Q4,DK,126.57700,138.27000,140.00000,128.69999,4.59999,110.07199,DK2022-Q4
2023-Q1,DK,128.22000,138.47000,141.86999,129.55000,4.69999,110.82299,DK2023-Q1
2023-Q2,DK,127.13400,137.80000,142.89999,133.05999,5.00000,109.78500,DK2023-Q2
2023-Q3,DK,127.81099,139.36999,143.27000,135.07000,4.90000,110.06400,DK2023-Q3
2023-Q4,DK,131.19000,138.39999,143.66999,131.97000,5.80000,112.87100,DK2023-Q4
2010-Q1,EA20,99.04299,108.80999,108.91999,99.93000,10.30000,98.89900,EA202010-Q1
2010-Q2,EA20,99.83100,110.25000,109.36000,101.08999,10.30000,99.96299,EA202010-Q2
2010-Q3,EA20,100.26399,110.08000,109.98000,101.59999,10.19999,100.36499,EA202010-Q3
2010-Q4,EA20,100.86199,111.00000,109.95999,101.52999,10.19999,100.77300,EA202010-Q4
2011-Q1,EA20,101.84200,111.51000,110.37999,101.91999,10.10000,101.59999,EA202011-Q1
2011-Q2,EA20,101.85399,113.29000,110.83000,102.79000,10.10000,101.52500,EA202011-Q2
2011-Q3,EA20,102.04499,113.05999,111.45999,102.52999,10.30000,101.77899,EA202011-Q3
2011-Q4,EA20,101.65200,114.26000,111.54000,101.45999,10.69999,101.51799,EA202011-Q4
2012-Q1,EA20,101.47200,114.48999,111.95999,100.58000,11.10000,101.29799,EA202012-Q1
2012-Q2,EA20,101.32900,116.08000,112.44999,100.27999,11.39999,101.11900,EA202012-Q2
2012-Q3,EA20,101.23400,115.94000,113.09999,99.97000,11.60000,101.20200,EA202012-Q3
2012-Q4,EA20,100.75800,116.90000,113.19999,99.48999,12.00000,101.04199,EA202012-Q4
2013-Q1,EA20,100.52999,116.63999,113.62000,97.93000,12.30000,100.91100,EA202013-Q1
2013-Q2,EA20,101.03600,117.70999,113.98999,98.30999,12.19999,101.52200,EA202013-Q2
2013-Q3,EA20,101.33200,117.50000,114.81999,98.37999,12.10000,101.74099,EA202013-Q3
2013-Q4,EA20,101.67500,117.84999,114.76999,97.87000,12.00000,101.85600,EA202013-Q4
2014-Q1,EA20,102.13700,117.37999,115.16999,97.69000,12.00000,102.05699,EA202014-Q1
2014-Q2,EA20,102.24099,118.37000,115.61000,98.55000,11.69999,101.99199,EA202014-Q2
2014-Q3,EA20,102.75900,117.91000,116.36000,98.98000,11.60000,102.17400,EA202014-Q3
2014-Q4,EA20,103.04799,118.04000,116.41000,98.43000,11.60000,102.39600,EA202014-Q4
2015-Q1,EA20,103.71499,117.00000,116.72000,98.41000,11.30000,102.92600,EA202015-Q1
2015-Q2,EA20,104.11599,118.88999,117.01000,99.87000,11.10000,103.11199,EA202015-Q2
2015-Q3,EA20,104.50599,118.37000,117.44000,100.76999,10.80000,103.12400,EA202015-Q3
2015-Q4,EA20,104.92700,118.33999,117.59999,100.94000,10.69999,103.26000,EA202015-Q4
2016-Q1,EA20,105.52100,117.05999,117.88999,101.83999,10.39999,103.52899,EA202016-Q1
2016-Q2,EA20,105.76200,118.75000,118.16999,103.51000,10.19999,103.31600,EA202016-Q2
2016-Q3,EA20,106.27500,118.68000,118.66999,105.05000,10.00000,103.47299,EA202016-Q3
2016-Q4,EA20,107.09700,119.19999,119.01000,105.56999,9.80000,103.94100,EA202016-Q4
2017-Q1,EA20,107.82800,119.08999,119.34999,106.25000,9.50000,104.24199,EA202017-Q1
2017-Q2,EA20,108.70500,120.55000,119.69000,107.88999,9.19999,104.62300,EA202017-Q2
2017-Q3,EA20,109.63600,120.43000,120.11000,109.59999,9.00000,104.91600,EA202017-Q3
2017-Q4,EA20,110.49700,120.88999,120.43000,110.44000,8.80000,105.39900,EA202017-Q4
2018-Q1,EA20,110.43399,120.59999,120.86000,111.38999,8.60000,104.91000,EA202018-Q1
2018-Q2,EA20,111.02200,122.62000,121.12999,113.16999,8.39999,104.98200,EA202018-Q2
2018-Q3,EA20,111.03500,122.98000,121.43000,114.91000,8.00000,104.66200,EA202018-Q3
2018-Q4,EA20,111.82199,123.19000,121.79000,115.63999,8.00000,105.10900,EA202018-Q4
2019-Q1,EA20,112.42600,122.31999,122.26000,116.11000,7.80000,105.20099,EA202019-Q1
2019-Q2,EA20,112.80400,124.33999,122.66000,118.20999,7.59999,105.23999,EA202019-Q2
2019-Q3,EA20,112.98699,124.15000,123.23999,119.87999,7.50000,105.24500,EA202019-Q3
2019-Q4,EA20,113.08200,124.41999,123.58999,120.88999,7.40000,105.11299,EA202019-Q4
2020-Q1,EA20,109.55300,123.68000,124.01999,122.26000,7.40000,101.69300,EA202020-Q1
2020-Q2,EA20,97.03500,124.61000,124.23000,124.23000,7.59999,92.94499,EA202020-Q2
2020-Q3,EA20,108.63200,124.11000,124.73000,125.88999,8.69999,103.03399,EA202020-Q3
2020-Q4,EA20,108.46499,124.08000,125.05999,127.65000,8.19999,102.44000,EA202020-Q4
2021-Q1,EA20,109.16799,124.98000,125.48999,129.41999,8.30000,102.97699,EA202021-Q1
2021-Q2,EA20,111.18000,126.90000,125.81999,132.97000,8.10000,104.31800,EA202021-Q2
2021-Q3,EA20,113.56600,127.62000,126.16000,137.22000,7.59999,105.26300,EA202021-Q3
2021-Q4,EA20,114.11199,129.83000,126.48999,139.80000,7.19999,105.21700,EA202021-Q4
2022-Q1,EA20,114.75299,132.66999,126.98000,142.11000,6.90000,105.37400,EA202022-Q1
2022-Q2,EA20,115.93599,137.13999,127.63999,145.25000,6.80000,105.80799,EA202022-Q2
2022-Q3,EA20,116.66300,139.53999,128.50000,146.52000,6.80000,105.95400,EA202022-Q3
2022-Q4,EA20,116.65499,142.77000,129.19999,143.86000,6.69999,105.51799,EA202022-Q4
2023-Q1,EA20,116.76999,143.30999,130.19999,142.61999,6.59999,104.96299,EA202023-Q1
2023-Q2,EA20,116.93099,145.63000,131.03999,142.96000,6.50000,104.96600,EA202023-Q2
2023-Q3,EA20,116.84600,146.44999,132.00999,143.30999,6.59999,104.64499,EA202023-Q3
2023-Q4,EA20,116.80599,146.69000,132.72000,142.30000,6.50000,104.31099,EA202023-Q4
2010-Q1,EE,97.45300,124.33000,89.16000,62.84000,19.20000,98.70300,EE2010-Q1
2010-Q2,EE,99.08399,126.50000,87.81999,63.41999,18.10000,100.10199,EE2010-Q2
2010-Q3,EE,100.63300,127.55999,93.73999,65.81999,15.39999,101.05699,EE2010-Q3
2010-Q4,EE,102.83000,129.38999,98.61000,63.50999,13.39999,100.13800,EE2010-Q4
2011-Q1,EE,105.39099,130.83999,100.05000,67.02999,14.10000,99.97699,EE2011-Q1
2011-Q2,EE,106.62799,133.17999,105.73999,68.98000,13.00000,100.68099,EE2011-Q2
2011-Q3,EE,108.98799,134.46000,118.05999,70.29000,10.80000,100.25700,EE2011-Q3
2011-Q4,EE,108.14700,135.10000,125.44999,70.98000,11.19999,101.21600,EE2011-Q4
2012-Q1,EE,109.80300,136.86000,123.94000,71.91000,11.19999,101.48300,EE2012-Q1
2012-Q2,EE,109.94100,138.86000,132.25000,74.26999,10.00000,101.78500,EE2012-Q2
2012-Q3,EE,111.50700,140.00999,138.46000,76.16999,9.50000,101.61499,EE2012-Q3
2012-Q4,EE,111.06900,140.36000,137.05999,75.12999,9.00000,103.60199,EE2012-Q4
2013-Q1,EE,113.32399,142.11000,140.77000,77.44999,9.80000,102.77200,EE2013-Q1
2013-Q2,EE,111.17900,144.00000,147.97000,80.30000,7.90000,100.80400,EE2013-Q2
2013-Q3,EE,112.74900,144.72000,156.17999,84.59999,7.90000,102.17900,EE2013-Q3
2013-Q4,EE,110.53399,143.30000,161.86999,86.81999,8.60000,103.34200,EE2013-Q4
2014-Q1,EE,113.61699,143.72999,160.47000,91.01000,8.39999,105.04900,EE2014-Q1
2014-Q2,EE,113.72100,144.86000,165.24000,91.98000,7.00000,102.75399,EE2014-Q2
2014-Q3,EE,114.94000,144.72999,177.27000,95.76999,7.50000,104.30699,EE2014-Q3
2014-Q4,EE,116.55000,143.55999,170.28999,95.56999,6.19999,105.18299,EE2014-Q4
2015-Q1,EE,114.95600,143.36000,172.44999,98.30999,6.69999,103.25099,EE2015-Q1
2015-Q2,EE,117.38300,145.44999,179.08000,101.59999,6.69999,104.10099,EE2015-Q2
2015-Q3,EE,118.02899,144.72000,189.44000,99.62999,5.50000,102.70300,EE2015-Q3
2015-Q4,EE,117.68599,143.72999,181.58000,100.45999,6.50000,105.08000,EE2015-Q4
2016-Q1,EE,119.88899,143.80000,186.08000,100.31999,6.59999,106.64199,EE2016-Q1
2016-Q2,EE,119.15599,145.63000,190.11999,103.47000,6.50000,104.07499,EE2016-Q2
2016-Q3,EE,121.46700,146.46000,197.86999,106.98000,7.59999,106.26399,EE2016-Q3
2016-Q4,EE,121.92800,145.99000,195.30999,108.20999,6.59999,109.72299,EE2016-Q4
2017-Q1,EE,125.69899,148.24000,199.75999,108.08000,5.69999,108.81099,EE2017-Q1
2017-Q2,EE,127.86199,150.58999,199.27999,108.41999,6.69999,110.39199,EE2017-Q2
2017-Q3,EE,127.65599,152.36000,213.19000,112.05999,5.19999,109.25800,EE2017-Q3
2017-Q4,EE,131.11999,151.94999,213.52999,113.48999,5.50000,109.90200,EE2017-Q4
2018-Q1,EE,130.55700,153.00999,213.72000,115.16999,6.69999,112.62999,EE2018-Q1
2018-Q2,EE,133.29699,155.52000,219.00999,116.43000,5.09999,111.30799,EE2018-Q2
2018-Q3,EE,133.22500,157.63000,228.02999,116.70999,5.30000,113.80100,EE2018-Q3
2018-Q4,EE,136.79699,157.52999,223.13999,119.95999,4.40000,113.17600,EE2018-Q4
2019-Q1,EE,136.09599,156.52999,228.64999,121.98999,4.69999,116.02500,EE2019-Q1
2019-Q2,EE,138.05299,160.13999,235.25999,123.13999,5.09999,116.42600,EE2019-Q2
2019-Q3,EE,138.64399,160.99000,241.57000,126.16000,4.00000,115.65799,EE2019-Q3
2019-Q4,EE,139.71099,160.19000,238.77999,129.78999,4.09999,114.66200,EE2019-Q4
2020-Q1,EE,142.31399,158.94000,243.66000,135.97999,5.09999,116.06500,EE2020-Q1
2020-Q2,EE,130.65899,157.83999,217.74000,128.10000,7.19999,114.42600,EE2020-Q2
2020-Q3,EE,137.46800,158.88999,218.52000,131.08000,7.69999,120.33100,EE2020-Q3
2020-Q4,EE,141.35299,158.14999,224.86999,136.00999,7.59999,121.55899,EE2020-Q4
2021-Q1,EE,144.38800,159.83000,222.02000,144.92999,7.00000,125.61399,EE2021-Q1
2021-Q2,EE,146.91600,162.32000,223.82000,148.69000,6.90000,128.82299,EE2021-Q2
2021-Q3,EE,147.25300,167.49000,242.02999,153.71000,5.80000,125.79100,EE2021-Q3
2021-Q4,EE,148.52200,172.60000,250.61000,163.77999,5.19999,126.29499,EE2021-Q4
2022-Q1,EE,149.01100,179.77999,256.23999,175.36999,5.50000,122.65399,EE2022-Q1
2022-Q2,EE,146.35099,195.50000,289.98999,189.36000,5.90000,121.30500,EE2022-Q2
2022-Q3,EE,146.95300,207.92999,307.35998,190.94000,5.69999,120.18399,EE2022-Q3
2022-Q4,EE,144.23100,207.83000,292.13000,191.38000,5.30000,117.82800,EE2022-Q4
2023-Q1,EE,144.39900,210.94000,287.91000,191.42999,5.30000,112.31700,EE2023-Q1
2023-Q2,EE,141.77499,217.16000,284.45001,198.78999,6.80000,113.76200,EE2023-Q2
2023-Q3,EE,142.50700,217.91000,293.58999,198.25999,7.40000,113.90699,EE2023-Q3
2023-Q4,EE,139.23899,217.13999,283.19000,202.39999,6.30000,112.38800,EE2023-Q4
2010-Q1,ES,99.93499,110.91000,117.30999,134.08000,19.29999,99.37699,ES2010-Q1
2010-Q2,ES,99.98400,113.43000,118.79000,136.25999,19.89999,100.01300,ES2010-Q2
2010-Q3,ES,100.00199,112.76999,123.55000,134.00999,20.00000,100.15000,ES2010-Q3
2010-Q4,ES,100.07800,114.50000,118.83000,133.86000,20.20000,100.45999,ES2010-Q4
2011-Q1,ES,100.15000,114.51000,118.81999,129.30999,20.50000,101.35199,ES2011-Q1
2011-Q2,ES,99.97299,117.18000,120.40000,127.76000,20.79999,101.47899,ES2011-Q2
2011-Q3,ES,99.37999,116.05999,124.41999,123.19999,21.70000,102.05599,ES2011-Q3
2011-Q4,ES,98.75700,117.63999,119.90000,116.80000,22.60000,102.19599,ES2011-Q4
2012-Q1,ES,97.77600,116.66999,119.80999,110.97000,23.60000,102.56400,ES2012-Q1
2012-Q2,ES,96.87500,119.41000,121.16999,107.37000,24.50000,102.51599,ES2012-Q2
2012-Q3,ES,96.38300,119.27999,124.43000,103.36000,25.20000,103.10800,ES2012-Q3
2012-Q4,ES,95.72599,121.37000,120.51000,101.91000,25.79999,103.36199,ES2012-Q4
2013-Q1,ES,95.50299,119.88999,119.93000,96.75000,26.29999,103.68399,ES2013-Q1
2013-Q2,ES,95.47599,121.61000,121.12999,95.98000,26.20000,103.97599,ES2013-Q2
2013-Q3,ES,95.42099,120.87000,124.51000,96.72000,26.10000,104.01799,ES2013-Q3
2013-Q4,ES,95.50499,121.62999,119.95999,95.50000,25.79999,104.23200,ES2013-Q4
2014-Q1,ES,95.72000,119.93000,118.94000,95.19999,25.29999,104.56199,ES2014-Q1
2014-Q2,ES,96.02300,121.86000,120.54000,96.77999,24.60000,104.10299,ES2014-Q2
2014-Q3,ES,96.57199,120.41000,123.73000,96.98999,24.20000,104.31300,ES2014-Q3
2014-Q4,ES,97.24400,120.90000,119.34999,97.18000,23.79999,104.40200,ES2014-Q4
2015-Q1,ES,98.21299,118.55999,119.29000,96.66999,23.10000,104.97799,ES2015-Q1
2015-Q2,ES,99.15899,121.44000,119.09999,100.66999,22.50000,105.16500,ES2015-Q2
2015-Q3,ES,99.93699,119.73999,119.01999,101.33999,21.70000,105.49099,ES2015-Q3
2015-Q4,ES,100.88300,120.31999,118.91999,101.30999,21.00000,105.96299,ES2015-Q4
2016-Q1,ES,101.51699,117.62000,118.93000,102.73999,20.39999,106.22499,ES2016-Q1
2016-Q2,ES,101.88899,120.18000,119.01000,104.55000,20.10000,106.16400,ES2016-Q2
2016-Q3,ES,102.75700,119.37000,118.98000,105.41000,19.39999,106.44699,ES2016-Q3
2016-Q4,ES,103.27200,121.27999,118.98999,105.77999,18.70000,106.50000,ES2016-Q4
2017-Q1,ES,104.18599,120.79000,119.08999,108.19999,18.10000,106.54199,ES2017-Q1
2017-Q2,ES,105.30100,122.65000,119.30000,110.38999,17.29999,106.81400,ES2017-Q2
2017-Q3,ES,106.00199,121.56999,119.55999,112.43000,16.79999,106.64299,ES2017-Q3
2017-Q4,ES,106.58899,123.16000,119.91999,113.38999,16.60000,106.77100,ES2017-Q4
2018-Q1,ES,106.99800,122.08999,120.30999,114.95999,16.20000,106.93699,ES2018-Q1
2018-Q2,ES,107.62500,124.91000,120.75000,117.90000,15.39999,106.81600,ES2018-Q2
2018-Q3,ES,108.21700,124.33000,121.16999,120.48000,14.89999,106.62400,ES2018-Q3
2018-Q4,ES,108.96800,125.33000,121.69000,120.97000,14.60000,106.73699,ES2018-Q4
2019-Q1,ES,109.62500,123.47000,122.20999,122.87999,14.19999,106.29000,ES2019-Q1
2019-Q2,ES,110.05799,126.23999,122.65000,124.26999,14.19999,106.14800,ES2019-Q2
2019-Q3,ES,110.42700,124.87000,123.05999,126.26000,14.10000,106.19300,ES2019-Q3
2019-Q4,ES,110.69000,125.95999,123.45999,125.44000,13.89999,105.75399,ES2019-Q4
2020-Q1,ES,104.94200,124.31999,123.87999,126.91999,14.00000,101.22100,ES2020-Q1
2020-Q2,ES,86.19200,125.45999,124.08999,126.98000,15.50000,89.87699,ES2020-Q2
2020-Q3,ES,100.32499,124.06999,124.41999,128.55999,16.39999,101.53600,ES2020-Q3
2020-Q4,ES,100.53700,124.98000,124.58999,127.55000,16.20000,100.38999,ES2020-Q4
2021-Q1,ES,100.77300,124.94999,124.76999,128.11999,15.69999,100.19000,ES2021-Q1
2021-Q2,ES,102.64399,128.33000,124.88999,131.14999,15.60000,102.74400,ES2021-Q2
2021-Q3,ES,105.11699,128.28999,125.05000,133.91999,14.80000,102.71499,ES2021-Q3
2021-Q4,ES,107.22599,132.25000,125.23000,135.58000,13.60000,103.57900,ES2021-Q4
2022-Q1,ES,107.44000,134.77999,125.73999,139.05000,13.30000,103.23300,ES2022-Q1
2022-Q2,ES,110.18199,139.80000,126.44000,141.71000,13.00000,106.54000,ES2022-Q2
2022-Q3,ES,111.04900,141.19000,126.95999,144.14999,12.80000,105.98000,ES2022-Q3
2022-Q4,ES,111.81400,140.83999,127.51000,142.99000,13.00000,105.83999,ES2022-Q4
2023-Q1,ES,112.18900,141.44999,128.28999,143.97999,12.80000,104.76200,ES2023-Q1
2023-Q2,ES,112.76999,143.67999,129.05000,146.97000,12.10000,105.30300,ES2023-Q2
2023-Q3,ES,113.44300,144.85000,129.58000,150.67999,12.00000,104.43800,ES2023-Q3
2023-Q4,ES,114.29199,145.53999,130.13000,149.13000,11.80000,104.30500,ES2023-Q4
2010-Q1,EU27_2020,98.99600,110.23999,110.01000,99.36000,10.19999,98.90499,EU27_20202010-Q1
2010-Q2,EU27_2020,99.81099,111.62000,110.48999,100.41000,10.10000,99.85199,EU27_20202010-Q2
2010-Q3,EU27_2020,100.26200,111.58000,111.12000,100.79000,10.00000,100.34799,EU27_20202010-Q3
2010-Q4,EU27_2020,100.93099,112.50000,111.08000,100.68000,10.00000,100.89499,EU27_20202010-Q4
